hex_id,tipologia_label,morfologia_continua,espontaneo,dist_centro_km,vitalidad_vecinal,dim1,dim2,dim3,barrio_km2,pct_barrio,pct_host,div_actividad,terrazas_ext_km2,n_parques_500m,dist_mercado_km,n_mercados_500m,dist_parque_km,airbnb_ent_km2,vut_km2,renta_persona,densidad_pob_km2,log_renta,log_densidad,log_bc_mean,log_airbnb,ps
89390ca0393ffff,Planificado,0.8194473726683482,0.0,9.889318794501747,0.44634830417177457,0.5693747910397859,0.33174523570712133,0.43792488576841637,9.23456992475561,0.125,0.125,2.0794415416798357,0.0,0.0,1.7215674745880394,0.0,1.23588981815779,0.0,0.0,,,,,8.0142245721621,0.0,
89390cb5c93ffff,Transición,0.5429819284991632,,15.622128165868533,0.2496842378988818,0.24350830268583526,0.33174523570712133,0.17379917530368882,0.0,0.0,0.0,0.0,0.0,0.0,10.70140346437755,0.0,3.258678202931327,0.0,0.0,,,,,0.0,0.0,
89390ca3283ffff,Planificado,0.5886386322406824,0.0,5.141698281430909,0.7558973215944128,0.7153126044801069,0.831494483450351,0.7208848768527805,92.22346779632602,0.2857142857142857,0.3142857142857143,2.8917136024766323,55.33408067779561,1.0,0.8188868258212876,0.0,0.21175462411883522,0.0,18.444693559265204,10823.0,18356.01361798419,9.289428778295147,9.817766993971862,6.547343671134992,0.0,0.7198117323130129
89390ca2e67ffff,Planificado,0.7390318991495775,0.0,9.486321608034327,0.3428154834874995,0.24350830268583526,0.33174523570712133,0.45319291206954193,0.0,0.0,0.0,0.0,0.0,0.0,1.456778772064435,0.0,1.2873724594246596,0.0,0.0,,,,,2.8208818625708405,0.0,
89390ca053bffff,Espontáneo,0.35762446228078587,1.0,8.92811845776807,0.37049110293844495,0.24350830268583526,0.33174523570712133,0.5362197704223782,0.0,0.0,0.0,0.0,0.0,0.0,1.2913769279327352,0.0,0.7200061020974327,0.0,0.0,,,,,0.0,0.0,
89390cb545bffff,Planificado,0.7108393600856346,0.0,10.05493401637981,0.3139511125970504,0.24350830268583526,0.33174523570712133,0.3665997993981946,0.0,0.0,0.0,0.0,0.0,0.0,4.7566951960488515,0.0,0.8015367709595386,0.0,0.0,,,,,5.997005615781222,0.0,
89390cb09d7ffff,Espontáneo,0.44508207365377783,1.0,9.602451327107916,0.5871874883910992,0.7509194249414911,0.6429287863590772,0.3677142538727293,138.48461298408031,0.3191489361702128,0.3829787234042553,2.9725086068163153,101.55538285499223,0.0,2.939349794676491,0.0,1.344430446994746,9.23230753227202,0.0,,,,,6.645081974372593,2.3255501197545057,
89390ca262fffff,Planificado,0.6688091734669672,0.0,3.6268042860883853,0.5491845908094654,0.34536944165830824,0.630558341691742,0.6716259890783461,0.0,0.0,0.25,1.3862943611198906,0.0,2.0,1.1775407032561613,0.0,0.26471191330498456,0.0,0.0,27181.0,5916.920596127418,10.21027347878698,8.68574041552094,8.846330708089829,0.0,0.11459186252606417
89390cb1d33ffff,Espontáneo,0.05437174017427229,1.0,5.119116950319018,0.5772967049296036,0.6462721497826814,0.33174523570712133,0.7538727292990082,36.90165163464018,0.13793103448275862,0.13793103448275862,2.9785439348439606,0.0,0.0,0.4516245824075472,1.0,0.9339874335493152,332.11486471176164,27.676238725980134,14769.0,46014.788138740354,9.600285668426311,10.736739836991982,6.29044588051158,5.808487369576998,0.7449994535304167
89390ca2213ffff,Planificado,0.36674870092481004,0.0,3.8346160389747785,0.7946896244288421,0.7722055054051041,0.8890839184219325,0.7227794494594896,119.98310268829445,0.3333333333333333,0.23076923076923078,3.259138925204432,36.91787775024444,2.0,0.758515255241979,0.0,0.23837188543293913,9.22946943756111,0.0,18063.97794928335,27916.85608985859,9.80167506568915,10.237021766315474,8.782517234063812,2.3252727152325727,0.3734238944472404
